"","gnb","tnb","gns","farmer","optim","rep","landscape"
"798",-8861343633585.71,-3219938236532.01,-185906610.966416,-597649.315476532,"Farmer",54,9
"799",-8620496901569.14,-6818223815889.96,-174783443.174332,-493320.517160593,"Farmer",54,10
"800",-7395328392121.67,-5750408821992.94,-169384182.008367,-538380.914827046,"Farmer",54,11
"801",-8084363638074.15,-3998023135055.33,-176449556.972191,-576434.231726941,"Farmer",54,12
"802",-7693520735870.81,-5706200776715.16,-172657196.071231,-532752.280911766,"Farmer",54,13
"803",-7732422065504.31,-4300272440975.13,-178921291.984365,-594839.923449991,"Farmer",54,14
"804",-1099308535213.31,-171982949845.866,-142030165.880228,-940515.781671471,"Farmer",54,15
"805",-6590956488276.15,-5745223285328.18,-165116542.536702,-524327.370563495,"Farmer",54,16
"806",-1305829702162.17,-408544566758.796,-133912668.722153,-914605.714739789,"Farmer",54,17
"807",-5480764265984.48,-2085748262426.62,-164944468.243565,-716167.19893104,"Farmer",54,18
"808",-1845524201305.98,-785101348701.742,-134289929.776195,-886472.779633513,"Farmer",54,19
"809",-6154452714049.55,-3533499076795.78,-170138030.353009,-668749.40914217,"Farmer",54,20
"810",-2481028997335.75,-680947045880.438,-136761510.271262,-858313.007233475,"Farmer",54,21
"811",-1090068006429.56,-331763216067.05,-127970168.779968,-966949.47660093,"Farmer",54,22
"812",-1546157596945.12,-476954027733.655,-130345768.664189,-906123.050059207,"Farmer",54,23
"813",-1487557189537.82,-228624996809.475,-139555624.769084,-926855.052861062,"Farmer",54,24
"814",-7420878993574.64,-2490628526023.08,-182654149.07832,-649771.419955161,"Farmer",54,25
"815",-3697630914986.7,-1161099822004.29,-158943280.269447,-781349.972369063,"Farmer",54,26
"816",-7587937939830.5,-4893276305927.3,-175059678.299447,-608776.454471887,"Farmer",54,27
"817",-3292508590808.46,-1230970444629.21,-156278633.753372,-794630.55659173,"Farmer",54,28
"818",-6863277393695.23,-2045389190483.35,-177234169.583042,-664261.078197517,"Farmer",54,29
"819",-3950576400552.29,-1592858073520.9,-156650197.633328,-751403.44010196,"Farmer",54,30
"820",-4122683563549.09,-1612995010003.56,-160588479.588601,-773076.929322319,"Farmer",54,31
"821",-2122899270961.68,-784105619133.221,-147076974.835822,-830858.478753043,"Farmer",54,32
"822",-916781810554.708,-148134852800.673,-137321517.46205,-984134.078760539,"Farmer",54,33
"823",-4738955382051.42,-1791176107386.93,-167025877.077056,-740626.5671382,"Farmer",54,34
"824",-1748766715663.41,-342238687706.249,-146420546.170028,-900565.637942899,"Farmer",54,35
"825",-1029632150334.7,-214175477213.349,-126211642.830668,-971722.42545541,"Farmer",54,36
"826",-2442645105258.83,-612861678571.614,-151460210.816327,-877821.56465087,"Farmer",54,37
"827",-1988028456825.9,-847253013843.509,-136585266.236178,-853603.4254885,"Farmer",54,38
"828",-4747740512127.9,-2224982924420.04,-163884618.982506,-698505.6054175,"Farmer",54,39
"829",-6495994826136.43,-3981683077776.15,-170793814.327815,-630239.575925792,"Farmer",54,40
"830",-6405787001471.7,-3551458215134.75,-170788726.246537,-649574.536648881,"Farmer",54,41
"831",-5828461686765.53,-3975532125888.89,-165158457.21336,-611608.181121777,"Farmer",54,42
"832",-1655359604398.56,-287711651577.569,-144939840.536174,-918801.253618011,"Farmer",54,43
"833",-4300892062604.32,-1816026428327.35,-160212957.69892,-730954.616611,"Farmer",54,44
"834",-1980308694642.89,-673607240837.211,-138545043.528356,-875069.240786541,"Farmer",54,45
"835",-3037486268961.97,-549831674173.539,-155657955.731345,-804741.950315726,"Farmer",54,46
"836",-4886164883193.33,-2135045828379.06,-165327288.783312,-719892.894829329,"Farmer",54,47
"837",-1512344791958.63,-353937241024.955,-142649100.910033,-914208.918577038,"Farmer",54,48
"838",-2789001844453.76,-693415463295.839,-141087171.768996,-846539.84764169,"Farmer",54,49
"839",-8580233292096.67,-3283613155448.76,-186036629.909111,-646231.179946998,"Farmer",54,50
"840",-9809508518464.52,-5019032130688.76,-189471120.551901,-578445.662001141,"Farmer",55,1
"841",-8907014111483.93,-6479534582321.87,-178812634.546768,-513194.178029056,"Farmer",55,2
"842",-1128714188949.15,-151763812622.499,-138834094.112268,-980490.016772009,"Farmer",55,3
"843",-1126773735457.34,-256348614150.996,-137398649.346248,-931980.569387458,"Farmer",55,4
"844",-5171867127678.12,-1908768855633.53,-164975681.071893,-739045.816730336,"Farmer",55,5
"845",-4548888983973.07,-1111558292733.82,-167685790.171624,-759679.32533029,"Farmer",55,6
"846",-8131187893169.63,-5682910643642.62,-175507708.33796,-527221.017409347,"Farmer",55,7
"847",-3946575590271.05,-967030973240.198,-162467209.849765,-785853.364641568,"Farmer",55,8
"848",-3451310194550.53,-1013528235551.83,-155179332.611255,-830346.950710174,"Farmer",55,9
"849",-8552115065306.14,-5976580509031.57,-175810531.237755,-523896.528062048,"Farmer",55,10
"850",-2882050821192.02,-364258423332.212,-156831655.158016,-919195.638155267,"Farmer",55,11
"851",-9256686121232.38,-5113525531563.51,-183269307.355587,-565497.772502892,"Farmer",55,12
"852",-3635477739357.13,-866612272559.517,-162458572.560558,-803893.434154821,"Farmer",55,13
"853",-2844595753515.61,-1108788752596.71,-149645098.365221,-803089.206236641,"Farmer",55,14
"854",-9641922590573,-5465207718259.07,-181724738.531298,-545341.997523934,"Farmer",55,15
"855",-5474642410915.03,-1703565668681.83,-170886349.987102,-731880.407681877,"Farmer",55,16
"856",-2749335069705.37,-559877363428.507,-153402614.628991,-892899.602152707,"Farmer",55,17
"857",-2093868884089.26,-602578240832,-143745577.470486,-861400.320387918,"Farmer",55,18
"858",-4504752411588.45,-1564984006208.52,-158890428.124347,-751626.466133564,"Farmer",55,19
"859",-1282221280037.41,-230175684041.306,-140912241.558166,-961006.688065025,"Farmer",55,20
"860",-1577529500720.58,-269586372008.183,-146864198.494108,-945453.80250044,"Farmer",55,21
"861",-7642724948580.22,-4241564606796.34,-176432786.796656,-611122.01884556,"Farmer",55,22
"862",-3098057059317.77,-1449144108580.89,-147829760.430237,-748636.118701172,"Farmer",55,23
"863",-5362314085872.46,-3687127621799.62,-161544533.478651,-646710.260422653,"Farmer",55,24
"864",-1962197786356.74,-482659931579.269,-145755594.76582,-897556.157373278,"Farmer",55,25
"865",-2912850446753.88,-704748127304.509,-155369601.908146,-841710.911154106,"Farmer",55,26
"866",-6033406584478.36,-2228341895387.43,-172222325.964287,-707425.413868971,"Farmer",55,27
"867",-7809910123038.04,-5101686690657.74,-173778064.855363,-546976.974442034,"Farmer",55,28
"868",-1733177866036.9,-205223237528.365,-141425558.843891,-921753.927728242,"Farmer",55,29
"869",-3972739775702.87,-1430165482782.77,-158009569.5452,-755665.029504971,"Farmer",55,30
"870",-3419005764151.81,-773640515572.129,-165476245.774511,-811869.189512116,"Farmer",55,31
"871",-1753409139478.17,-622757970384.171,-141214080.893791,-873376.469506621,"Farmer",55,32
"872",-4207806584749.11,-1332676812617.82,-158728620.794384,-749035.556433768,"Farmer",55,33
"873",-1377510514299.09,-194449323276.65,-141184221.930832,-949967.100578338,"Farmer",55,34
"874",-3548815816852.4,-2076779710069,-151489374.038361,-711323.313085497,"Farmer",55,35
"875",-7450516469966.82,-2692560937859.27,-183304715.235192,-643115.427007976,"Farmer",55,36
"876",-6999889173476.83,-3037101921145.98,-176555057.318459,-659643.894673089,"Farmer",55,37
"877",-6820581436053.18,-2493579135692.41,-175792918.962731,-686882.325039051,"Farmer",55,38
"878",-6346408680517.68,-2981553071708.18,-170768470.664956,-668104.905467734,"Farmer",55,39
"879",-1948596315220.14,-412797467670.906,-145891866.127016,-897034.445137499,"Farmer",55,40
"880",-8732641250066.32,-4630080602333.78,-178632837.839045,-585335.995658264,"Farmer",55,41
"881",-5632839784313.4,-3326750337853.73,-165875185.760435,-650023.827367741,"Farmer",55,42
"882",-2449158091998.75,-686311741763.123,-145522272.862139,-842960.728063807,"Farmer",55,43
"883",-8605645540247.06,-4121079200072.06,-186217351.56392,-627967.800721657,"Farmer",55,44
"884",-7269939024062.55,-2181806971963.56,-184826971.662417,-688605.160036931,"Farmer",55,45
"885",-6353658825967.54,-4279563526389.47,-169296005.689307,-593922.617254145,"Farmer",55,46
"886",-7774797393238.4,-3182536049636.8,-181699118.555682,-640203.12853326,"Farmer",55,47
"887",-5823824793233.13,-2246665700858.83,-170289399.230296,-701248.000320156,"Farmer",55,48
"888",-2190914668242.29,-581491468802.735,-144599455.804066,-856874.501788184,"Farmer",55,49
"889",-6635480348460.04,-4983330345106.1,-168390886.263884,-584852.892214231,"Farmer",55,50
"890",-8490804534324.9,-6466029704440.42,-176452786.182306,-539002.467288346,"Farmer",56,1
"891",-1289226569103.12,-422676182459.465,-129039766.660442,-900480.721646796,"Farmer",56,2
"892",-8524617972755.23,-5764678502532.8,-174730085.647233,-531709.629414457,"Farmer",56,3
"893",-884653544224.851,-131695710995.949,-132141497.02421,-998524.451499617,"Farmer",56,4
"894",-1205008936213.4,-130686751510.326,-137259553.641701,-989956.093127829,"Farmer",56,5
"895",-7763600813684.88,-2903878395405.09,-189543023.108211,-688976.336509791,"Farmer",56,6
"896",-8766656096026.92,-4183441042034.15,-183853315.81256,-577892.992318309,"Farmer",56,7
"897",-2259722274031.07,-718197172397.718,-148632091.747109,-878433.545325216,"Farmer",56,8
"898",-2498846471884.64,-725459664133.907,-150710691.945312,-846492.977005549,"Farmer",56,9
"899",-1090929249634.75,-202738724296.165,-136739927.06886,-989330.789467728,"Farmer",56,10
"900",-3318673768027.03,-1738382422129.95,-151048438.088683,-748144.030275332,"Farmer",56,11
"901",-4196914511359.78,-1569078560735.88,-156506184.221074,-765051.905844154,"Farmer",56,12
"902",-5038757157866.38,-2414884555848.41,-158568350.53957,-718435.093351373,"Farmer",56,13
"903",-3068157538979.82,-939451771235.758,-157755502.083075,-825977.982089049,"Farmer",56,14
"904",-2758832885434.36,-394017040790.889,-156227480.882278,-851428.001928609,"Farmer",56,15
"905",-935453194514.346,-321971111853.593,-128917740.170345,-910180.643441451,"Farmer",56,16
"906",-6880582038335.77,-3904362884226.93,-169319957.006519,-629447.922250138,"Farmer",56,17
"907",-3839193945801.3,-1150321566341.28,-160967880.736712,-799809.989770393,"Farmer",56,18
"908",-4605299112578.32,-1309798667876.66,-164967947.294218,-790190.876297167,"Farmer",56,19
"909",-8287986548158.77,-2791695299739.78,-189054193.814755,-664808.513422021,"Farmer",56,20
"910",-1949164386440.57,-687990343719.702,-139225644.215863,-866520.981075851,"Farmer",56,21
"911",-4683366741173.96,-2233610426275.94,-164001996.788669,-735637.186306555,"Farmer",56,22
"912",-5367095585452.35,-3165738694407.74,-170450154.542186,-712377.612203962,"Farmer",56,23
"913",-8206586521350.67,-4697050676900.33,-176230784.882301,-584788.87180772,"Farmer",56,24
"914",-3173689266437.45,-1290489019637.76,-155550254.334133,-783117.106767623,"Farmer",56,25
"915",-7146399439701.81,-2502598420598.32,-185619581.865508,-704908.524914772,"Farmer",56,26
"916",-3518853698333.05,-1274370353372.63,-158162731.392833,-811113.157677314,"Farmer",56,27
"917",-3046823691227.9,-605280744407.334,-152963546.474494,-843176.0877259,"Farmer",56,28
"918",-7792295627208.22,-3456506316823.55,-181323315.349816,-610062.523742783,"Farmer",56,29
"919",-5979080480978.4,-1468530241144.98,-184243569.977146,-764712.604364565,"Farmer",56,30
"920",-1403902229397.42,-169490054351.804,-138825224.406362,-966326.039984833,"Farmer",56,31
"921",-3833470869069.56,-1111280166123.3,-159908376.547595,-816811.401858776,"Farmer",56,32
"922",-6903930381876,-6169552378273.47,-165034450.997236,-548244.733000235,"Farmer",56,33
"923",-7705635937073.83,-5258527091876.95,-175505466.33586,-596602.798765731,"Farmer",56,34
"924",-6402687393768.87,-2181320686502.49,-179948537.945936,-729020.24527871,"Farmer",56,35
"925",-1849885530107.05,-448016806894.436,-144077584.036543,-908848.187779082,"Farmer",56,36
"926",-7172146171012.41,-4182673409719.98,-172464680.068065,-606920.762077878,"Farmer",56,37
"927",-1499712690351.8,-232864881441.132,-139790136.944902,-945229.157860441,"Farmer",56,38
"928",-2005877631384.54,-235925322329.292,-146254271.315275,-912510.33272026,"Farmer",56,39
"929",-6303384315799.28,-3669033331790.7,-172707704.8859,-674503.634522062,"Farmer",56,40
"930",-6846788445971.09,-2086277508467.03,-186771333.262151,-715073.875779069,"Farmer",56,41
"931",-5573667939309.13,-2960494479530.82,-171520143.570522,-693819.751135502,"Farmer",56,42
"932",-1771613016834.59,-538862345449.031,-137001674.233891,-898098.852548216,"Farmer",56,43
"933",-1812446634922.83,-222495948107.654,-144672738.49537,-937027.349638595,"Farmer",56,44
"934",-1760712456883.35,-404048129021.912,-144026800.826324,-894755.425171877,"Farmer",56,45
"935",-6600684777637.91,-3211861232785.06,-176067446.231803,-633798.079272983,"Farmer",56,46
"936",-6699543488327.97,-2661750760691.22,-182852759.815067,-703789.026700891,"Farmer",56,47
"937",-8199266376797.66,-3803483902234.48,-179541845.213802,-601127.296939138,"Farmer",56,48
"938",-7817199355502.75,-5959272892590.03,-174409411.778925,-564717.522504887,"Farmer",56,49
"939",-5695857597755.39,-3257971250773.86,-170105084.962276,-691065.06300495,"Farmer",56,50
"940",-7350005336527.92,-1626811068489.79,-188673458.141522,-710307.27392308,"Farmer",57,1
"941",-1013759760176.61,-122918049947.244,-135405015.719721,-961572.153551933,"Farmer",57,2
"942",-9166037421509.35,-4487628985568.73,-178971495.557205,-545403.557274214,"Farmer",57,3
"943",-1125785289424.46,-179242592642.38,-132163913.355087,-935723.98413246,"Farmer",57,4
"944",-8882847444929.98,-6965986594245.11,-178299104.673645,-485716.818984966,"Farmer",57,5
"945",-5170299509582.58,-1203342584668.09,-174958185.15743,-758166.774342848,"Farmer",57,6
"946",-8305344599464.81,-4030621698266.87,-180681298.83818,-593794.307339291,"Farmer",57,7
"947",-6799160356173.31,-1763582109068.85,-184943672.268609,-700400.415335156,"Farmer",57,8
"948",-4038965209359.55,-1952177859773.67,-155818331.37822,-710783.052253083,"Farmer",57,9
"949",-3815899324914.15,-2319776778839.66,-154707749.490326,-675718.203912868,"Farmer",57,10
"950",-8419218955763.69,-3515288294884,-186267817.567852,-608254.841199163,"Farmer",57,11
"951",-6264714413012.86,-3224332735405.3,-168538075.835664,-638640.501827611,"Farmer",57,12
"952",-3768907475975.38,-996065490870.731,-158514409.394015,-781650.124227593,"Farmer",57,13
"953",-7320716932858.57,-5099837076630.58,-168643287.342693,-532096.82644353,"Farmer",57,14
"954",-5620767389862.28,-3957793399076.95,-160849652.406079,-579175.291824532,"Farmer",57,15
"955",-2854952519011.65,-983411272809.161,-152294652.125773,-837476.850445234,"Farmer",57,16
"956",-4918619757372.84,-1365284196286.38,-168848067.198486,-773424.344792894,"Farmer",57,17
"957",-2086432778575.7,-766089705723.885,-143650615.184297,-867486.905667169,"Farmer",57,18
"958",-1566761659248.32,-310820623717.275,-139649956.441909,-888604.950813856,"Farmer",57,19
"959",-2842745079562.99,-1101230643681.25,-150314679.093852,-799321.313938646,"Farmer",57,20
"960",-8270490312120.87,-6658118829210.39,-175543127.039998,-493912.052124866,"Farmer",57,21
"961",-2575677342839.26,-655950030682.066,-149029537.97612,-884709.298288317,"Farmer",57,22
"962",-7813048016674.18,-4793968293206.5,-175384900.84882,-534891.152604447,"Farmer",57,23
"963",-7125457369175.13,-5624234787489.36,-166190544.23858,-513120.040150528,"Farmer",57,24
"964",-1799891424776.69,-354018073843.172,-148265152.551532,-885665.805579693,"Farmer",57,25
"965",-5493610920016.09,-2906966584038.08,-163643136.317958,-652030.751793403,"Farmer",57,26
"966",-8159079680355.36,-5989816836794.09,-174526542.918927,-498197.774566739,"Farmer",57,27
"967",-3321815713363.37,-1471044867824.19,-152039781.589903,-778258.677142634,"Farmer",57,28
"968",-8241555593297.47,-5503218604714.99,-176907857.278761,-521283.210513556,"Farmer",57,29
"969",-2669316760650.68,-920502213153.28,-149379756.722044,-852510.622078551,"Farmer",57,30
"970",-1340260267050.9,-150955554331.557,-140518943.614403,-945162.143114608,"Farmer",57,31
"971",-8634755647064.31,-3758681701426.26,-188087582.484256,-597833.797793977,"Farmer",57,32
"972",-7150615781082.8,-4408873682599.71,-170662681.194121,-564723.536705706,"Farmer",57,33
"973",-3478467826216.9,-952725343898.317,-162410432.050784,-800644.221929212,"Farmer",57,34
"974",-8095794113103.35,-6001469134283.65,-175544162.220441,-503820.299291782,"Farmer",57,35
"975",-2416074163144.42,-785574277212.745,-146412814.982761,-857677.879345074,"Farmer",57,36
"976",-1983658976178.32,-545226179256.393,-146290630.339184,-895545.947809694,"Farmer",57,37
"977",-4577470369129.44,-1940515823702.88,-158118868.533539,-709139.782346536,"Farmer",57,38
"978",-4274746788739.44,-2387124808533.51,-158327722.425015,-653109.921595646,"Farmer",57,39
"979",-3126957850920.5,-421059017547.263,-157935448.102781,-845041.673203592,"Farmer",57,40
"980",-1183962482082.25,-151985320338.739,-137074892.586414,-954772.370738387,"Farmer",57,41
"981",-6082056360417.88,-2321105229508.3,-172736770.419972,-658675.170272918,"Farmer",57,42
"982",-5352013675279.84,-3935240322188.13,-163345101.09788,-600942.118776262,"Farmer",57,43
"983",-2272333283705.57,-409860064288.432,-149791091.646558,-869367.296171735,"Farmer",57,44
"984",-6346969011864.35,-3544033092873.82,-170524206.783182,-632314.066753205,"Farmer",57,45
"985",-3876923474753.86,-486437203818.106,-165631409.775798,-825814.863587608,"Farmer",57,46
"986",-1377072864436.93,-212993086179.834,-139415834.34394,-920891.280104709,"Farmer",57,47
